Termo,Quantidade,Stemmer
1284,1,NoStem
1283,1,NoStem
promulgação,107,NoStem
1282,1,NoStem
1280,1,NoStem
cabeceira,2,NoStem
representou,1,NoStem
1278,1,NoStem
amélia,1,NoStem
estrada,5,NoStem
201501002680,1,NoStem
embargos,1951,NoStem
categorias,2,NoStem
desarrazoados,1,NoStem
larinz,1,NoStem
201340104484,1,NoStem
primeiramente,56,NoStem
estacionar,3,NoStem
1288,1,NoStem
201501002671,2,NoStem
considerandoas,2,NoStem
indébito,242,NoStem
201340202994,1,NoStem
moreiras,6,NoStem
1299,1,NoStem
herman,20,NoStem
perigosos,2,NoStem
adimplemento,61,NoStem
mêsa,4,NoStem
asfalto,9,NoStem
alerta,5,NoStem
equivalência,33,NoStem
267406482,1,NoStem
justamente,61,NoStem
descurar,2,NoStem
36639,1,NoStem
levando,255,NoStem
incrementação,16,NoStem
calmamente,2,NoStem
201040502841,1,NoStem
alimento,4,NoStem
cômputo,5,NoStem
corremente,2,NoStem
heidy,2,NoStem
desenganchar,2,NoStem
espetáculo,2,NoStem
microcrédito,1,NoStem
201088700981,1,NoStem
premia,1,NoStem
confirmação,55,NoStem
comissários,1,NoStem
indisponível,10,NoStem
adunados,4,NoStem
extraordinários,2,NoStem
201088700968,1,NoStem
começam,2,NoStem
iriam,4,NoStem
conversando,2,NoStem
galhos,5,NoStem
gastronomia,6,NoStem
honório,1,NoStem
concursandos,1,NoStem
moita,7,NoStem
fracionado,1,NoStem
datado,24,NoStem
grupo,151,NoStem
lúcia,27,NoStem
axila,1,NoStem
lourival,3,NoStem
lourivan,2,NoStem
domérito,2,NoStem
chopp,1,NoStem
preterido,2,NoStem
datada,32,NoStem
televisivo,1,NoStem
hermes,3,NoStem
datade,1,NoStem
adote,1,NoStem
amelia,9,NoStem
lúcio,4,NoStem
adota,17,NoStem
adoto,7,NoStem
lamarão,1,NoStem
ocupada,3,NoStem
loureiro,6,NoStem
consentânea,1,NoStem
ocupado,6,NoStem
naturalmente,1,NoStem
sentiam,1,NoStem
consentâneo,8,NoStem
201501000078,2,NoStem
martha,1,NoStem
previne,3,NoStem
interpretada,15,NoStem
ultrapassavam,3,NoStem
interpretado,20,NoStem
autoramarcela,1,NoStem
incomodou,2,NoStem
70064781396,1,NoStem
inocorre,3,NoStem
rebacd,3,NoStem
sofresse,6,NoStem
adquirentes,9,NoStem
116281151,1,NoStem
201278000060,1,NoStem
agendamento,3,NoStem
dataem,1,NoStem
milreais,4,NoStem
delabary,1,NoStem
201501012066,2,NoStem
apreciar,59,NoStem
logistas,1,NoStem
inobstante,108,NoStem
humilhados,1,NoStem
empreendimentosimobiliários,2,NoStem
entrando,1,NoStem
martin,1,NoStem
chora,1,NoStem
levarmos,6,NoStem
conservado,1,NoStem
201401004231,2,NoStem
201541100582,1,NoStem
dupla,29,NoStem
expressões,11,NoStem
repúdio,3,NoStem
frustar,1,NoStem
arbitradoem,1,NoStem
anuncio,1,NoStem
rogação,1,NoStem
201355501855,1,NoStem
201401004227,1,NoStem
fiduciária,25,NoStem
suas,974,NoStem
201401006883,2,NoStem
faustino,2,NoStem
coqueiro,1,NoStem
estofado,1,NoStem
fiduciário,1,NoStem
suam,1,NoStem
201401006874,2,NoStem
gilvanice,2,NoStem
civile,2,NoStem
adaptava,1,NoStem
unilateralmente,37,NoStem
elétrica,272,NoStem
fórmulas,1,NoStem
tinta,2,NoStem
surgimento,6,NoStem
intencionados,2,NoStem
201401006867,2,NoStem
elétrico,11,NoStem
josefa,44,NoStem
aquisitiva,1,NoStem
oligopolísticos,1,NoStem
propenso,1,NoStem
limitada,51,NoStem
xbox,1,NoStem
mbps,1,NoStem
relaçao,3,NoStem
combustíveis,3,NoStem
civil1,1,NoStem
classic,1,NoStem
absorvidas,4,NoStem
produção,349,NoStem
penalizar,3,NoStem
prende,8,NoStem
anísio,1,NoStem
suco,2,NoStem
limitado,22,NoStem
duplo,29,NoStem
fortunato,1,NoStem
durvaltecio,1,NoStem
imputando,9,NoStem
acusações,4,NoStem
emenezes,1,NoStem
201401004271,2,NoStem
metade,19,NoStem
representar,24,NoStem
hugo,7,NoStem
ingeriu,2,NoStem
ingerir,2,NoStem
representam,2,NoStem
fiscalização,22,NoStem
tânia,1,NoStem
obscenos,1,NoStem
celuppi,3,NoStem
agencialmente,1,NoStem
sagrou,4,NoStem
201240300482,1,NoStem
ajuizado,41,NoStem
motivação,17,NoStem
emidio,7,NoStem
duplicata,2,NoStem
taquigrafadas,1,NoStem
multado,2,NoStem
ajuizada,95,NoStem
201040500225,1,NoStem
reclamavam,1,NoStem
extraordinárias,5,NoStem
avariados,2,NoStem
extrapatriominal,1,NoStem
exauriu,1,NoStem
realçou,1,NoStem
foco,14,NoStem
201388701774,1,NoStem
levanta,21,NoStem
elisandro,3,NoStem
totaliza,12,NoStem
daiane,4,NoStem
amplas,1,NoStem
anuncia,3,NoStem
josefá,1,NoStem
elisandra,1,NoStem
resguarda,62,NoStem
inegavelmente,14,NoStem
acabamento,1,NoStem
legitimo,1,NoStem
pecuniário,5,NoStem
legitima,26,NoStem
3903,1,NoStem
racional,3,NoStem
3906,1,NoStem
nobre,55,NoStem
transmissores,6,NoStem
israel,6,NoStem
pecuniária,105,NoStem
prerrogativas,7,NoStem
atuarial,5,NoStem
201401004235,2,NoStem
inúmeros,21,NoStem
legitime,6,NoStem
incontroverso,193,NoStem
subsídios,29,NoStem
70065313389,1,NoStem
envia,5,NoStem
alimentações,1,NoStem
patrocinadas,1,NoStem
envio,104,NoStem
3914,1,NoStem
3916,1,NoStem
resguardo,2,NoStem
diretriz,6,NoStem
3918,1,NoStem
instrumento,419,NoStem
sabiamente,1,NoStem
201340104412,1,NoStem
analisado,63,NoStem
renilson,3,NoStem
lilian,2,NoStem
inúmeras,20,NoStem
analisada,86,NoStem
processará,1,NoStem
começou,27,NoStem
restem,4,NoStem
incontroversa,49,NoStem
apreciou,415,NoStem
3921,1,NoStem
suma,37,NoStem
positis,5,NoStem
fogo,3,NoStem
aparecido,8,NoStem
elucidado,9,NoStem
deproduto,3,NoStem
restar,40,NoStem
outrarecorrente,1,NoStem
finalizo,1,NoStem
restam,24,NoStem
rainer,6,NoStem
3936,1,NoStem
insignificantes,2,NoStem
foge,4,NoStem
dias,1101,NoStem
201240503181,1,NoStem
aparecida,44,NoStem
ferrario,13,NoStem
201501002643,2,NoStem
tornado,1,NoStem
regramento,16,NoStem
ediberto,1,NoStem
reembolsada,1,NoStem
operacionais,7,NoStem
pormariana,1,NoStem
religação,31,NoStem
201501002635,2,NoStem
emplacada,1,NoStem
reembolsado,6,NoStem
3944,1,NoStem
3945,1,NoStem
booking,9,NoStem
moderadamente,10,NoStem
earesp,3,NoStem
201240204037,1,NoStem
aquisitivo,22,NoStem
3954,1,NoStem
sunt,3,NoStem
3955,2,NoStem
transcorrios,2,NoStem
acolhido,26,NoStem
imperatividade,1,NoStem
galeão,1,NoStem
201301008955,1,NoStem
3960,1,NoStem
3961,1,NoStem
faixa,40,NoStem
violência,7,NoStem
3965,1,NoStem
201253501054,1,NoStem
201140101517,1,NoStem
julgada,252,NoStem
merecedor,6,NoStem
3981,2,NoStem
remédio,17,NoStem
correspondênciaavisando,1,NoStem
oitocentos,124,NoStem
ultrassonografia,3,NoStem
acolhida,71,NoStem
david,36,NoStem
iludido,1,NoStem
3974,2,NoStem
dies,6,NoStem
3975,1,NoStem
993433,1,NoStem
3978,1,NoStem
legíveis,3,NoStem
datava,1,NoStem
lhenegar,16,NoStem
rebate,1,NoStem
3991,1,NoStem
controverter,3,NoStem
201301008984,2,NoStem
talita,3,NoStem
aislan,2,NoStem
201301008981,2,NoStem
judicantes,6,NoStem
1327,1,NoStem
201384001510,1,NoStem
preferisse,1,NoStem
1118088,1,NoStem
1324,1,NoStem
71003030020,1,NoStem
1323,1,NoStem
noção,9,NoStem
1321,1,NoStem
desferiu,1,NoStem
julgado,2660,NoStem
3985,1,NoStem
diligenciou,11,NoStem
1329,3,NoStem
desferir,1,NoStem
3989,1,NoStem
digo,6,NoStem
árdua,4,NoStem
1341,1,NoStem
lonmp,2,NoStem
suso,1,NoStem
embaraços,2,NoStem
ostensivo,6,NoStem
júnio,1,NoStem
b3,2,NoStem
1336,1,NoStem
cristina,101,NoStem
dasentençaestão,1,NoStem
1334,1,NoStem
1333,1,NoStem
201301008887,1,NoStem
201301006227,2,NoStem
1332,1,NoStem
1331,1,NoStem
ultrapassá,2,NoStem
3994,1,NoStem
gente,3,NoStem
3999,1,NoStem
normatiza,3,NoStem
aa,2,NoStem
ab,10,NoStem
aquem,1,NoStem
ac,46,NoStem
ad,65,NoStem
ae,1,NoStem
ag,105,NoStem
ai,79,NoStem
posterior,312,NoStem
correição,4,NoStem
201301008883,2,NoStem
1350,2,NoStem
201301006223,2,NoStem
al,12,NoStem
am,3,NoStem
an,3,NoStem
ao,14397,NoStem
renda,66,NoStem
levianas,2,NoStem
huse,3,NoStem
ap,22,NoStem
diga,69,NoStem
1349,2,NoStem
impassíveis,1,NoStem
ar,45,NoStem
1348,1,NoStem
as,5627,NoStem
afastou,16,NoStem
av,10,NoStem
1343,1,NoStem
201301006216,1,NoStem
reprovável,5,NoStem
credibilidade,19,NoStem
ba,89,NoStem
bb,17,NoStem
consumidoras,12,NoStem
miocardiopatia,3,NoStem
201301006255,1,NoStem
1362,1,NoStem
elaborar,4,NoStem
1361,1,NoStem
bo,4,NoStem
br,39,NoStem
bv,56,NoStem
201301006247,1,NoStem
1354,1,NoStem
by,1,NoStem
1353,1,NoStem
201253501280,1,NoStem
ca,1,NoStem
cb,3,NoStem
cc,207,NoStem
cd,12,NoStem
percepção,107,NoStem
quantumindenizatório,8,NoStem
ce,33,NoStem
sociológica,3,NoStem
201340802129,1,NoStem
génerico,1,NoStem
cf,566,NoStem
consumado,5,NoStem
cg,3,NoStem
observandoo,7,NoStem
respeitoso,2,NoStem
1374,1,NoStem
co,15,NoStem
cp,27,NoStem
cr,8,NoStem
renal,1,NoStem
cs,1,NoStem
amparar,6,NoStem
cu,2,NoStem
receberia,12,NoStem
parcilamente,2,NoStem
aospoliciais,1,NoStem
ostensiva,14,NoStem
inconstitucional,102,NoStem
da,45085,NoStem
renan,3,NoStem
font,12,NoStem
enorme,5,NoStem
dc,1,NoStem
de,130414,NoStem
rejeiçãodospresentes,1,NoStem
df,163,NoStem
di,3,NoStem
dj,356,NoStem
ratificando,6,NoStem
fora,940,NoStem
dl,28,NoStem
sites,3,NoStem
do,66975,NoStem
ford,4,NoStem
sejareformado,1,NoStem
acusada,19,NoStem
dr,179,NoStem
ds,1,NoStem
du,2,NoStem
consumada,3,NoStem
proporcionaldiade,5,NoStem
ultrapasse,14,NoStem
1376,2,NoStem
1375,2,NoStem
ultrapassa,230,NoStem
irineu,4,NoStem
ea,2,NoStem
jeyson,1,NoStem
ec,14,NoStem
trazidoà,1,NoStem
ed,247,NoStem
aà,1,NoStem
impossibilitava,1,NoStem
protestados,1,NoStem
queimadura,1,NoStem
desabastecimento,96,NoStem
eg,2,NoStem
ei,5,NoStem
econômicos,9,NoStem
em,30423,NoStem
1396,1,NoStem
visibilidade,2,NoStem
eo,1,NoStem
1394,3,NoStem
consertariam,1,NoStem
aí,15,NoStem
antecedência,26,NoStem
er,1,NoStem
g4,1,NoStem
es,40,NoStem
et,3,NoStem
eu,24,NoStem
faltante,14,NoStem
ex,119,NoStem
1389,1,NoStem
sublocação,2,NoStem
fétidos,2,NoStem
acusado,71,NoStem
interrupções,14,NoStem
omissão,908,NoStem
fl,98,NoStem
201201008097,1,NoStem
fm,1,NoStem
inexigível,6,NoStem
pensar,7,NoStem
preocupações,1,NoStem
instituída,16,NoStem
71003847167,1,NoStem
emitido,43,NoStem
sofreria,3,NoStem
1398,1,NoStem
despejado,1,NoStem
magson,2,NoStem
gb,1,NoStem
instituído,12,NoStem
feridos,1,NoStem
cá,1,NoStem
ge,3,NoStem
mostrando,12,NoStem
violaçao,2,NoStem
71005117890,1,NoStem
venancio,2,NoStem
dolinha,1,NoStem
gm,3,NoStem
go,57,NoStem
itauleasing,4,NoStem
gt,1,NoStem
gerais,54,NoStem
cachapuz,4,NoStem
viana,31,NoStem
arguindo,5,NoStem
banalização,3,NoStem
foro,22,NoStem
restou,539,NoStem
cú,1,NoStem
hc,8,NoStem
hd,3,NoStem
condições,361,NoStem
he,1,NoStem
dá,100,NoStem
apreensível,1,NoStem
reprovabilidade,6,NoStem
201541002034,1,NoStem
votar,3,NoStem
receberam,6,NoStem
decerto,9,NoStem
pensou,1,NoStem
dê,73,NoStem
hp,5,NoStem
hs,1,NoStem
miragem,7,NoStem
trisotto,1,NoStem
agnolem,2,NoStem
ht,1,NoStem
recorrer,27,NoStem
ingressando,3,NoStem
consumeiristas,1,NoStem
recorreu,10,NoStem
70025538570,2,NoStem
ia,23,NoStem
ic,5,NoStem
ministradas,17,NoStem
evitação,1,NoStem
https,6,NoStem
eà,1,NoStem
id,1,NoStem
if,29,NoStem
ig,1,NoStem
ii,1001,NoStem
couber,3,NoStem
im,3,NoStem
in,1040,NoStem
ir,20,NoStem
201540100899,1,NoStem
iv,342,NoStem
ix,39,NoStem
acidente,724,NoStem
conferiria,1,NoStem
foto,6,NoStem
dornelles,1,NoStem
creditorios,3,NoStem
parâmetros,597,NoStem
impenhorabilidade,13,NoStem
sítio,10,NoStem
fé,398,NoStem
jm,1,NoStem
vivenciou,1,NoStem
fê,2,NoStem
jr,4,NoStem
votos,45,NoStem
gerada,17,NoStem
669272,1,NoStem
gritarias,2,NoStem
enquadrado,3,NoStem
regularizado,3,NoStem
kb,1,NoStem
atinjam,3,NoStem
fortuitos,1,NoStem
kg,7,NoStem
eternização,1,NoStem
ki,1,NoStem
gerado,48,NoStem
km,6,NoStem
trasnportes,1,NoStem
m3,6,NoStem
interponha,4,NoStem
enquadrada,4,NoStem
regularidade,105,NoStem
libório,4,NoStem
imitido,2,NoStem
dipp,3,NoStem
avaliadas,1,NoStem
kw,5,NoStem
situa,3,NoStem
lembra,5,NoStem
prequestionado,1,NoStem
imaterial,29,NoStem
la,135,NoStem
lc,108,NoStem
há,1880,NoStem
matériafoi,1,NoStem
lg,4,NoStem
li,1,NoStem
embriagado,6,NoStem
diligenciar,7,NoStem
lo,219,NoStem
confissão,32,NoStem
torpeza,6,NoStem
prequestionada,3,NoStem
às17horas,1,NoStem
receberem,1,NoStem
lembro,2,NoStem
ls,1,NoStem
lu,2,NoStem
dist,3,NoStem
lv,31,NoStem
ly,1,NoStem
200955502028,2,NoStem
juliete,2,NoStem
exibição,2,NoStem
panta,1,NoStem
ma,138,NoStem
triunfo,1,NoStem
201541100497,1,NoStem
centrado,5,NoStem
mb,3,NoStem
mc,108,NoStem
me,309,NoStem
201401004420,2,NoStem
entra,1,NoStem
quedou,12,NoStem
mg,81,NoStem
necessitando,27,NoStem
mi,4,NoStem
entre,1224,NoStem
dita,81,NoStem
mm,10,NoStem
centrada,1,NoStem
mp,363,NoStem
internado,3,NoStem
dinart,7,NoStem
ms,37,NoStem
mt,70,NoStem
corroboram,7,NoStem
corroborar,9,NoStem
franquia,28,NoStem
disk,2,NoStem
na,11221,NoStem
interdição,1,NoStem
falaciosas,2,NoStem
fiscal,81,NoStem
internada,2,NoStem
fofocas,1,NoStem
201541100488,1,NoStem
já,2244,NoStem
marcada,6,NoStem
201401004415,1,NoStem
no,15932,NoStem
dignas,7,NoStem
np,2,NoStem
sanação,1,NoStem
nr,11,NoStem
inteiramente,6,NoStem
ns,34,NoStem
marcado,2,NoStem
tinha,186,NoStem
lastreado,1,NoStem
nu,3,NoStem
oticas,1,NoStem
cadáveres,5,NoStem
201183500012,1,NoStem
ob,8,NoStem
conterá,3,NoStem
inconveniências,1,NoStem
of,3,NoStem
oi,73,NoStem
roseline,10,NoStem
dirá,1,NoStem
juntadas,35,NoStem
ol,1,NoStem
om,1,NoStem
recursoconhecido,9,NoStem
on,19,NoStem
nicolle,1,NoStem
oo,3,NoStem
oito,439,NoStem
op,4,NoStem
oq,1,NoStem
or,5,NoStem
os,16801,NoStem
renne,4,NoStem
ou,5737,NoStem
m³,10,NoStem
albuqurque,1,NoStem
34705888,1,NoStem
dito,250,NoStem
absolvição,38,NoStem
pa,18,NoStem
pb,5,NoStem
fetos,2,NoStem
lá,33,NoStem
pe,18,NoStem
falsários,3,NoStem
pg,24,NoStem
bancaria,1,NoStem
pi,10,NoStem
pm,18,NoStem
lê,1,NoStem
pp,181,NoStem
r2,3,NoStem
humberto,67,NoStem
pr,49,NoStem
r4,2,NoStem
10093,1,NoStem
ps,1,NoStem
adjudicados,1,NoStem
pt,2,NoStem
transeunte,1,NoStem
perderá,1,NoStem
pu,3,NoStem
basear,1,NoStem
vivenciem,1,NoStem
elaborou,10,NoStem
px,1,NoStem
augusto,134,NoStem
nº,8821,NoStem
iniciada,4,NoStem
lú,1,NoStem
afonsio,1,NoStem
econômicas,57,NoStem
advertências,3,NoStem
má,310,NoStem
multilaser,3,NoStem
vossa,2,NoStem
qo,4,NoStem
s3,1,NoStem
esmagados,1,NoStem
orione,5,NoStem
qu,1,NoStem
divx,1,NoStem
feridas,2,NoStem
ocupadas,1,NoStem
re,715,NoStem
rg,27,NoStem
rh,2,NoStem
ri,33,NoStem
rj,92,NoStem
iniciado,6,NoStem
suellen,2,NoStem
quiosques,1,NoStem
rn,11,NoStem
esparsas,1,NoStem
ro,7,NoStem
t1,3,NoStem
71003500006,1,NoStem
t2,5,NoStem
judiciário,1801,NoStem
t3,5,NoStem
rr,1,NoStem
t4,7,NoStem
rs,426,NoStem
t5,3,NoStem
rt,15,NoStem
t6,1,NoStem
corroborados,1,NoStem
sotero,2,NoStem
autônomo,15,NoStem
variações,15,NoStem
sa,47,NoStem
17h01,1,NoStem
sc,75,NoStem
sobral,60,NoStem
sd,1,NoStem
se,16836,NoStem
pugna,213,NoStem
autônoma,17,NoStem
si,342,NoStem
equivalentes,31,NoStem
precariamente,3,NoStem
sl,1,NoStem
desencadeadoras,1,NoStem
so,3,NoStem
redistribuída,2,NoStem
paradoxal,6,NoStem
quedam,1,NoStem
sp,229,NoStem
divorciado,1,NoStem
sr,53,NoStem
0263151,1,NoStem
ss,2,NoStem
personalíssimos,3,NoStem
izabela,6,NoStem
desilusão,1,NoStem
trataram,1,NoStem
ta,1,NoStem
te,4,NoStem
titularidade,47,NoStem
tj,137,NoStem
pé,13,NoStem
201401004311,1,NoStem
augusta,12,NoStem
to,8,NoStem
tr,1,NoStem
tv,87,NoStem
dispnsado,1,NoStem
habilitadas,1,NoStem
perdera,3,NoStem
engloba,5,NoStem
oocorreu,1,NoStem
batista,67,NoStem
desentendessem,1,NoStem
201541100415,1,NoStem
201541100412,1,NoStem
120813329,1,NoStem
um,3675,NoStem
cadernetas,11,NoStem
201040801960,1,NoStem
áreas,3,NoStem
us,3,NoStem
819222561,1,NoStem
auxílio,30,NoStem
w9,1,NoStem
incentivada,1,NoStem
bilaterais,1,NoStem
colheu,2,NoStem
colher,1,NoStem
extraparomoniais,4,NoStem
acostara,2,NoStem
rá,1,NoStem
denuncia,6,NoStem
vg,1,NoStem
vi,95,NoStem
incentivado,1,NoStem
pluralidade,1,NoStem
vl,2,NoStem
ré,881,NoStem
suficiência,10,NoStem
operados,1,NoStem
traduzido,7,NoStem
operador,1,NoStem
verbaensina,1,NoStem
impossibilitado,18,NoStem
201388701892,1,NoStem
antônio,115,NoStem
quais,459,NoStem
impossibilitada,31,NoStem
wb,1,NoStem
protestadas,1,NoStem
sá,28,NoStem
sã,2,NoStem
ministrados,12,NoStem
discussão,260,NoStem
sê,3,NoStem
promessas,6,NoStem
201401004366,2,NoStem
aroldo,3,NoStem
iniciais,50,NoStem
201401004368,2,NoStem
amiga,3,NoStem
advocaticios,4,NoStem
só,596,NoStem
renilde,1,NoStem
arrematou,1,NoStem
dodano,1,NoStem
bellizze,2,NoStem
tá,1,NoStem
amigo,5,NoStem
xi,7,NoStem
tê,6,NoStem
scalzilli,1,NoStem
xv,8,NoStem
superada,15,NoStem
xx,15,NoStem
cobrá,2,NoStem
confiabilidade,2,NoStem
ya,4,NoStem
renúncia,63,NoStem
suficientes,67,NoStem
nicolai,1,NoStem
circunstâncias,356,NoStem
concluindo,23,NoStem
auxiliá,4,NoStem
nacontacorrentemantida,2,NoStem
superado,11,NoStem
alguém,51,NoStem
‘menor,1,NoStem
gervanio,1,NoStem
201371101073,1,NoStem
emitida,26,NoStem
umidade,1,NoStem
segue,23,NoStem
dovalorpago,1,NoStem
adeilde,2,NoStem
aparecesse,1,NoStem
ofato,2,NoStem
brilhante,6,NoStem
reequilibrar,2,NoStem
vã,3,NoStem
indigitado,9,NoStem
antenor,4,NoStem
freitas,109,NoStem
vê,165,NoStem
amputação,2,NoStem
plastspuma,1,NoStem
tributário,66,NoStem
noart,1,NoStem
marítimo,1,NoStem
entendo,1075,NoStem
longa,21,NoStem
entende,147,NoStem
predetermina,1,NoStem
entenda,18,NoStem
longe,13,NoStem
201501002526,1,NoStem
transformando,7,NoStem
longo,45,NoStem
telecon,2,NoStem
júniore,1,NoStem
injúria,46,NoStem
telecom,16,NoStem
respeitando,5,NoStem
tarifas,78,NoStem
matrículas,1,NoStem
djba,1,NoStem
baseia,7,NoStem
334981,1,NoStem
201501002516,1,NoStem
acostado,49,NoStem
20110110244713,1,NoStem
afastem,1,NoStem
1409,1,NoStem
segurando,1,NoStem
acostada,39,NoStem
arquitetou,1,NoStem
1405,1,NoStem
gerava,1,NoStem
nominadas,8,NoStem
imprevistos,1,NoStem
consignações,2,NoStem
declerc,2472,NoStem
cobra,3,NoStem
lenielson,2,NoStem
acomanho,1,NoStem
essência,11,NoStem
201340802110,1,NoStem
201340802112,1,NoStem
nayanna,1,NoStem
silvânia,1,NoStem
normativo,52,NoStem
cobre,3,NoStem
impetus,2,NoStem
1413,1,NoStem
1412,1,NoStem
1410,1,NoStem
reparatóriode,1,NoStem
trabalhistas,18,NoStem
normativa,58,NoStem
clientes,79,NoStem
1417,1,NoStem
instalado,20,NoStem
quase,56,NoStem
quadrados,1,NoStem
assitência,3,NoStem
liborio,3,NoStem
turismo,16,NoStem
1426,3,NoStem
201301008837,2,NoStem
interstício,9,NoStem
aclarada,2,NoStem
201301008836,2,NoStem
1425,1,NoStem
adunadas,9,NoStem
arguíndo,1,NoStem
201301008838,1,NoStem
instalada,6,NoStem
judicando,3,NoStem
agendasse,1,NoStem
deslealdade,13,NoStem
sofreram,22,NoStem
djf1,1,NoStem
djgo,1,NoStem
entendê,9,NoStem
apensada,1,NoStem
069800043,1,NoStem
judiciária,786,NoStem
tecidas,1,NoStem
tributária,6,NoStem
bezerra,40,NoStem
razoáveis,23,NoStem
1435,2,NoStem
1433,1,NoStem
1432,1,NoStem
examinadas,2,NoStem
higiênicos,1,NoStem
alcunha,1,NoStem
sobres,1,NoStem
indigitada,8,NoStem
201140101627,1,NoStem
0170993,2,NoStem
purcino,1,NoStem
auxilio,4,NoStem
1450,1,NoStem
corroborou,1,NoStem
201301006202,2,NoStem
tratarem,2,NoStem
201301008859,2,NoStem
obstáculos,27,NoStem
1447,1,NoStem
sólidos,12,NoStem
damázio,2,NoStem
transferência,136,NoStem
afastar,164,NoStem
71001776343,1,NoStem
71003673993,1,NoStem
gerara,1,NoStem
máximas,5,NoStem
desoindicanão,2,NoStem
afastam,2,NoStem
dolorosa,2,NoStem
201541000174,1,NoStem
gastour,2,NoStem
internacionais,15,NoStem
1462,2,NoStem
1461,2,NoStem
nodecisummonocrático,2,NoStem
corroborá,2,NoStem
rotatoria,1,NoStem
1456,1,NoStem
1455,1,NoStem
1454,1,NoStem
bruscamente,3,NoStem
aproveitados,1,NoStem
dosrespectivosdesembolsos,1,NoStem
1133073,1,NoStem
certo’,2,NoStem
comparecia,1,NoStem
incidentalmente,5,NoStem
1473,1,NoStem
ferrari,4,NoStem
recuperando,1,NoStem
1471,1,NoStem
estadual,315,NoStem
doatraso,2,NoStem
1468,1,NoStem
pairando,1,NoStem
1464,4,NoStem
atualizar,6,NoStem
deering,5,NoStem
desenrolar,7,NoStem
3228411,1,NoStem
moralin,6,NoStem
quites,1,NoStem
1483,1,NoStem
durar,1,NoStem
duras,1,NoStem
201340804673,1,NoStem
manobras,45,NoStem
1481,1,NoStem
1480,2,NoStem
expedir,12,NoStem
roseana,3,NoStem
1479,1,NoStem
duran,50,NoStem
inocorrem,4,NoStem
expediu,1,NoStem
roseane,2,NoStem
desfruta,1,NoStem
síndica,3,NoStem
preservado,2,NoStem
viabilizar,12,NoStem
1493,2,NoStem
1492,1,NoStem
preservada,29,NoStem
‘brother’,1,NoStem
anotando,2,NoStem
1488,1,NoStem
1486,1,NoStem
refaturamento,6,NoStem
corroboro,14,NoStem
consagração,4,NoStem
redundaria,1,NoStem
201140400746,1,NoStem
atravessava,2,NoStem
gigantomastia,1,NoStem
pertinentes,46,NoStem
queda,85,NoStem
parcerias,1,NoStem
constituintes,1,NoStem
síndico,1,NoStem
reporta,9,NoStem
1499,1,NoStem
1496,1,NoStem
demaispreliminaresde,1,NoStem
maioria,304,NoStem
pertinentea,1,NoStem
irretratável,1,NoStem
201501010065,2,NoStem
viadutos,1,NoStem
vinculação,65,NoStem
201201001585,1,NoStem
146º,1,NoStem
elencados,43,NoStem
29020001417,1,NoStem
forainformado,1,NoStem
201201001590,2,NoStem
vidro,29,NoStem
avulta,2,NoStem
prenderam,1,NoStem
coisajulgada,2,NoStem
201140400767,1,NoStem
gasolina,11,NoStem
201501009080,2,NoStem
avulso,2,NoStem
indeclináveis,1,NoStem
oferecidos,6,NoStem
ilidida,6,NoStem
valdenice,1,NoStem
queas,1,NoStem
200988800870,1,NoStem
coatora,15,NoStem
resolutória,2,NoStem
remeterão,4,NoStem
comparecer,17,NoStem
combatente,1,NoStem
compareceu,27,NoStem
endereço,97,NoStem
201201001568,3,NoStem
201201001565,3,NoStem
extensivas,1,NoStem
faltavam,2,NoStem
gilton,1,NoStem
recomendável,5,NoStem
condicional,3,NoStem
carolayne,1,NoStem
2010216275,1,NoStem
mês11,1,NoStem
escusável,2,NoStem
envidando,3,NoStem
condicionar,13,NoStem
prioritários,4,NoStem
201540600042,1,NoStem
indiscutíveis,9,NoStem
provimentopara,2,NoStem
033498,1,NoStem
decisiva,2,NoStem
comodemonstrado,1,NoStem
williams,1,NoStem
chamando,248,NoStem
suspendeu,13,NoStem
suspender,12,NoStem
noeme,2,NoStem
201465000756,1,NoStem
econômico,160,NoStem
explique,1,NoStem
71004357331inteiro,1,NoStem
201201001548,2,NoStem
comercializavam,1,NoStem
decisium,2,NoStem
201201001543,1,NoStem
decisiun,1,NoStem
econômica,401,NoStem
maiores,111,NoStem
00022575420118050274,1,NoStem
201340300732,1,NoStem
hidrográficas,1,NoStem
ativação,2,NoStem
zambrana,1,NoStem
marilda,1,NoStem
solucioná,2,NoStem
atualidade,15,NoStem
incursa,1,NoStem
ademandadajá,1,NoStem
200301766198,1,NoStem
morbidades,2,NoStem
impõedevolução,1,NoStem
residentes,14,NoStem
representantes,7,NoStem
incurso,10,NoStem
exaustão,3,NoStem
instituidores,1,NoStem
201465000734,1,NoStem
consonte,1,NoStem
suspensiva,3,NoStem
201201001521,2,NoStem
201340802080,1,NoStem
suspensivo,194,NoStem
elucidou,9,NoStem
rayane,1,NoStem
0025322,1,NoStem
kazukas,12,NoStem
tolerância,100,NoStem
201201001518,2,NoStem
00883,3,NoStem
201201001512,1,NoStem
manuela,7,NoStem
ratificado,2,NoStem
agrônomo,1,NoStem
reduzido,160,NoStem
reduzida,26,NoStem
transmitida,4,NoStem
comitente,3,NoStem
100ml,1,NoStem
navegantes,5,NoStem
dispenso,35,NoStem
término,42,NoStem
ratificada,3,NoStem
