Termo,Quantidade,Stemmer
desarrazoadas,3,NoStem
acadêmico,1,NoStem
mapa,1,NoStem
3001114,1,NoStem
60,255,NoStem
61,214,NoStem
4o,23,NoStem
2º6º9,1,NoStem
62,185,NoStem
4p,1,NoStem
63,101,NoStem
64,256,NoStem
seguros,122,NoStem
65,206,NoStem
desprezavam,1,NoStem
66,156,NoStem
4t,3,NoStem
velhas,1,NoStem
67,121,NoStem
68,134,NoStem
bata,2,NoStem
69,254,NoStem
mast,1,NoStem
165515,1,NoStem
acadêmica,25,NoStem
igualado,1,NoStem
2º,1441,NoStem
lançar,12,NoStem
exaustivamente,26,NoStem
enconômica,1,NoStem
73484,1,NoStem
teatros,1,NoStem
5a,2,NoStem
lançam,2,NoStem
comprado,13,NoStem
terminológica,1,NoStem
5g,1,NoStem
dirley,1,NoStem
delineamentos,14,NoStem
5i,1,NoStem
hipertensão,1,NoStem
8414687,1,NoStem
pamela,1,NoStem
cálculo,538,NoStem
5m,1,NoStem
12454,1,NoStem
70,159,NoStem
5o,38,NoStem
71,133,NoStem
72,136,NoStem
73,129,NoStem
74,185,NoStem
75,163,NoStem
bate,2,NoStem
76,143,NoStem
superpopulação,1,NoStem
77,145,NoStem
denunciados,100,NoStem
passagens,17,NoStem
78,141,NoStem
79,160,NoStem
3º,1460,NoStem
estradas,4,NoStem
mary,3,NoStem
providenciou,11,NoStem
celerino,2,NoStem
00496,1,NoStem
6a,2,NoStem
imunização,1,NoStem
edcledclresp,2,NoStem
inacumulatividade,3,NoStem
promovera,2,NoStem
mara,3,NoStem
2â,1,NoStem
6h,2,NoStem
prefalada,2,NoStem
80,491,NoStem
81,145,NoStem
6o,17,NoStem
milton,24,NoStem
82,120,NoStem
83,144,NoStem
prefixados,1,NoStem
84,135,NoStem
acauteladora,1,NoStem
mané,2,NoStem
repetiriam,1,NoStem
85,149,NoStem
prefalado,1,NoStem
86,139,NoStem
base,1419,NoStem
87,141,NoStem
12468,1,NoStem
88,271,NoStem
89,190,NoStem
maus,69,NoStem
adversárias,1,NoStem
4º,1144,NoStem
parcelados,4,NoStem
7a,1,NoStem
pedidos,452,NoStem
incentivo,9,NoStem
201400820169,4,NoStem
atípicas,2,NoStem
atingia,2,NoStem
7g,1,NoStem
detentores,2,NoStem
atingir,65,NoStem
atingiu,33,NoStem
obtenção,101,NoStem
impedimento,52,NoStem
auckland,2,NoStem
90,380,NoStem
91,310,NoStem
7o,4,NoStem
92,237,NoStem
talões,3,NoStem
93,311,NoStem
94,214,NoStem
95,211,NoStem
96,251,NoStem
97,382,NoStem
conterrânea,10,NoStem
incentiva,1,NoStem
98,370,NoStem
99,293,NoStem
bonfim,27,NoStem
5º,1024,NoStem
1074506,1,NoStem
8a,4,NoStem
sucumbência,1050,NoStem
congelado,1,NoStem
8c,1,NoStem
sálvio,64,NoStem
cumulativas,1,NoStem
sufragando,8,NoStem
8h,2,NoStem
mata,3,NoStem
clamorosamente,2,NoStem
8o,2,NoStem
mato,16,NoStem
utela,1,NoStem
8v,1,NoStem
70054486212,1,NoStem
judicializadas,2,NoStem
ocasionais,1,NoStem
sobrepujar,1,NoStem
6º,329,NoStem
guilheme,1,NoStem
virada,1,NoStem
9a,2,NoStem
598667,1,NoStem
9g,1,NoStem
417940,1,NoStem
contaminando,1,NoStem
9o,1,NoStem
possibilitam,10,NoStem
possibilitar,111,NoStem
prejudicialidade,17,NoStem
redundante,1,NoStem
008880,2,NoStem
381e,1,NoStem
europa,2,NoStem
pretenda,9,NoStem
7º,325,NoStem
atribuições,121,NoStem
governamental,23,NoStem
timozolamida,2,NoStem
chancelar,2,NoStem
atenciosamente,1,NoStem
contrarrrazões,1,NoStem
pretende,427,NoStem
demonstrou,107,NoStem
promoverá,1,NoStem
virado,1,NoStem
maré,2,NoStem
vigilância,52,NoStem
insanidade,4,NoStem
3821,1,NoStem
3822,1,NoStem
200511200453,1,NoStem
8º,181,NoStem
vésperas,7,NoStem
prudencial,7,NoStem
moreno,7,NoStem
amparadas,2,NoStem
maza,5,NoStem
expressivo,9,NoStem
demandantes,33,NoStem
3837,1,NoStem
escore,1,NoStem
70042875476,1,NoStem
wendson,8,NoStem
3838,2,NoStem
3839,2,NoStem
faremos,3,NoStem
detentoras,1,NoStem
ocupava,2,NoStem
escora,2,NoStem
ocasionada,14,NoStem
morena,1,NoStem
argumentantum,1,NoStem
destreza,1,NoStem
incentivá,1,NoStem
aeromédico,2,NoStem
3834,1,NoStem
expressiva,10,NoStem
3835,1,NoStem
ocasionado,35,NoStem
9º,64,NoStem
traça,2,NoStem
maxx,1,NoStem
jamile,2,NoStem
pouquinho,3,NoStem
flexibilização,7,NoStem
legislativas,7,NoStem
adiantamento,15,NoStem
matá,1,NoStem
sthefanny,2,NoStem
inabilidade,1,NoStem
controversas,1,NoStem
concerto,3,NoStem
regularmente,94,NoStem
transcorreram,14,NoStem
absolvidos,2,NoStem
atingisse,1,NoStem
compensador,2,NoStem
cruzados,20,NoStem
compensados,43,NoStem
3845,1,NoStem
escopo,144,NoStem
possibilitem,4,NoStem
3860,1,NoStem
esferas,13,NoStem
verificável,2,NoStem
perigosas,6,NoStem
desequilibrou,1,NoStem
virago,2,NoStem
traço,3,NoStem
3850,1,NoStem
recepcionada,7,NoStem
degrada,5,NoStem
3854,1,NoStem
qualificadas,5,NoStem
3856,1,NoStem
macular,19,NoStem
70060203965,1,NoStem
redesignou,1,NoStem
hospitais,10,NoStem
maculam,5,NoStem
3870,1,NoStem
stephen,1,NoStem
efetuação,3,NoStem
recepcionado,7,NoStem
10ml,4,NoStem
crimnal,1,NoStem
panambi,5,NoStem
irreconciliáveis,2,NoStem
capitalista,2,NoStem
1202,6,NoStem
frederico,15,NoStem
3862,3,NoStem
pradines,4,NoStem
valteide,1,NoStem
3868,1,NoStem
20020110198797,1,NoStem
restrição,252,NoStem
arrazoada,1,NoStem
rosevania,1,NoStem
acataram,1,NoStem
examinados,106,NoStem
contratualmente,35,NoStem
201403927,1,NoStem
examinador,2,NoStem
malária,18,NoStem
sacador,2,NoStem
avalia,4,NoStem
pesava,2,NoStem
sacados,4,NoStem
tiode,1,NoStem
1217,3,NoStem
cumulação,300,NoStem
1212,2,NoStem
lxiii,4,NoStem
societatis,5,NoStem
vulgarmente,3,NoStem
arrazoado,22,NoStem
3876,2,NoStem
porteiros,2,NoStem
1219,2,NoStem
estigma,1,NoStem
3878,1,NoStem
3879,1,NoStem
inescondível,1,NoStem
consentânio,1,NoStem
3892,1,NoStem
jorgival,1,NoStem
1231,2,NoStem
davam,1,NoStem
máximos,4,NoStem
anacrônica,1,NoStem
contundentemente,1,NoStem
prefacial,30,NoStem
magirus,1,NoStem
heinz,5,NoStem
1227,4,NoStem
1226,3,NoStem
1225,1,NoStem
1224,4,NoStem
temerosa,2,NoStem
redutível,2,NoStem
1222,1,NoStem
1221,1,NoStem
hernesto,2,NoStem
artigos,624,NoStem
recenseamentos,2,NoStem
1229,1,NoStem
meninos,10,NoStem
disparidade,10,NoStem
procastinatório,3,NoStem
trienais,1,NoStem
1241,1,NoStem
embargue,1,NoStem
persecução,13,NoStem
impermeabilização,2,NoStem
00622,1,NoStem
articulado,4,NoStem
1239,1,NoStem
1238,2,NoStem
edicélio,1,NoStem
1235,1,NoStem
1233,1,NoStem
lenildson,1,NoStem
socializados,1,NoStem
excelentíssimos,1,NoStem
1232,1,NoStem
improcedem,2,NoStem
penitenciário,13,NoStem
perseverantia,2,NoStem
sanadas,11,NoStem
mobilização,10,NoStem
3899,1,NoStem
articulada,6,NoStem
improceder,1,NoStem
apreciem,1,NoStem
controversos,1,NoStem
valdelice,5,NoStem
predicada,2,NoStem
estraga,1,NoStem
267vicpc,1,NoStem
1253,2,NoStem
1251,3,NoStem
passariam,3,NoStem
constipação,1,NoStem
sagrar,1,NoStem
penitenciária,16,NoStem
imprópria,16,NoStem
creche,5,NoStem
1249,1,NoStem
1248,1,NoStem
côrtes,1,NoStem
riachuelo,36,NoStem
severa,9,NoStem
1247,1,NoStem
adjudicação,30,NoStem
299986,1,NoStem
habilitados,10,NoStem
1244,1,NoStem
1243,1,NoStem
sutileza,1,NoStem
seuemprego,1,NoStem
1279716,1,NoStem
severo,17,NoStem
impróprio,22,NoStem
apreciei,1,NoStem
evitadas,2,NoStem
mortandade,29,NoStem
fatídico,10,NoStem
solvidas,17,NoStem
ênio,3,NoStem
assoalhos,1,NoStem
20070110234127apc,1,NoStem
200810500328,1,NoStem
contemplou,7,NoStem
outorguem,1,NoStem
insignificante,10,NoStem
bebedouros,1,NoStem
impagos,3,NoStem
emergencial,19,NoStem
realçar,3,NoStem
provoca,7,NoStem
complemento,30,NoStem
endêmica,1,NoStem
1255,2,NoStem
explicativa,1,NoStem
vítíma,1,NoStem
ocupados,3,NoStem
121º,2,NoStem
amalgamadas,1,NoStem
realçam,1,NoStem
interligados,2,NoStem
emissoras,1,NoStem
dissinto,2,NoStem
pertenciam,4,NoStem
1180033,1,NoStem
idealismo,1,NoStem
explicativo,1,NoStem
ressoa,15,NoStem
hierarquizada,7,NoStem
1273,1,NoStem
desaconselharia,1,NoStem
damião,3,NoStem
baseou,18,NoStem
tentatada,2,NoStem
1268,2,NoStem
199411405858,1,NoStem
quantitativos,3,NoStem
amplos,4,NoStem
fatídica,2,NoStem
lamentavelmente,3,NoStem
http,7,NoStem
prestavam,2,NoStem
20560043820148260000,1,NoStem
livraria,6,NoStem
nº0737,1,NoStem
pp958,1,NoStem
paoli,13,NoStem
coerencia,2,NoStem
contrapostos,1,NoStem
sublegal,1,NoStem
majorou,9,NoStem
1285,1,NoStem
operadas,10,NoStem
promulgação,33,NoStem
representou,5,NoStem
reticências,3,NoStem
125v,1,NoStem
subsumem,1,NoStem
1277,2,NoStem
amélia,6,NoStem
1276,2,NoStem
estrada,27,NoStem
0118248,2,NoStem
738026,1,NoStem
reafirmando,4,NoStem
complementá,1,NoStem
embargos,4306,NoStem
desarrazoados,2,NoStem
categorias,17,NoStem
embargou,7,NoStem
desperdício,1,NoStem
1296,7,NoStem
rotinas,1,NoStem
13258389,1,NoStem
116936,1,NoStem
ração,1,NoStem
primeiramente,121,NoStem
126v,1,NoStem
1288,3,NoStem
estacionar,1,NoStem
102303,1,NoStem
70035967769,2,NoStem
indébito,371,NoStem
colima,5,NoStem
quantitativas,2,NoStem
cortante,1,NoStem
armazem,1,NoStem
oxigenoterapia,12,NoStem
divisória,2,NoStem
herman,51,NoStem
perigosos,2,NoStem
adimplemento,83,NoStem
adotá,4,NoStem
alerta,8,NoStem
justamento,1,NoStem
equivalência,16,NoStem
beirar,1,NoStem
filósofo,1,NoStem
129v,2,NoStem
22003,1,NoStem
15dias,1,NoStem
justamente,110,NoStem
descurar,3,NoStem
indébita,14,NoStem
levando,242,NoStem
miliciano,1,NoStem
conhecermos,1,NoStem
10024,1,NoStem
alimento,1,NoStem
cômputo,19,NoStem
dobradas,1,NoStem
trigo,1,NoStem
volumétricas,3,NoStem
81verso,1,NoStem
espetáculo,7,NoStem
cicatrizes,1,NoStem
enaltece,2,NoStem
processais,1,NoStem
improsperável,1,NoStem
devastação,1,NoStem
confirmação,45,NoStem
comparativamente,1,NoStem
indisponível,26,NoStem
adunados,17,NoStem
complementa,12,NoStem
colina,1,NoStem
10701110123638001,1,NoStem
200856590001,1,NoStem
extraordinários,7,NoStem
0108897,1,NoStem
começam,4,NoStem
começar,8,NoStem
conversando,12,NoStem
iriam,9,NoStem
reportavam,1,NoStem
1228175,1,NoStem
poupador,8,NoStem
10000,2,NoStem
2013201,1,NoStem
aritmeticamente,1,NoStem
analisará,5,NoStem
respeitante,12,NoStem
concursandos,2,NoStem
moita,10,NoStem
datado,69,NoStem
cativos,1,NoStem
grupo,1251,NoStem
lúcia,121,NoStem
lourival,9,NoStem
screen,1,NoStem
775062,1,NoStem
429664,1,NoStem
macyelle,1,NoStem
marter,2,NoStem
preterido,3,NoStem
datada,48,NoStem
porvisório,1,NoStem
fracionada,1,NoStem
televisivo,3,NoStem
hermes,5,NoStem
adote,3,NoStem
lúcio,5,NoStem
limítrofes,8,NoStem
adota,27,NoStem
adoto,36,NoStem
plebiscitária,4,NoStem
lamarão,1,NoStem
aparelhamento,9,NoStem
ocupada,10,NoStem
promatre,2,NoStem
televisiva,4,NoStem
ramalho,1,NoStem
00634,1,NoStem
loureiro,3,NoStem
consentânea,14,NoStem
ocupado,7,NoStem
naturalmente,17,NoStem
tropez,2,NoStem
20156275,1,NoStem
maculou,2,NoStem
consentâneo,14,NoStem
retrucando,1,NoStem
sirqueira,1,NoStem
readaptação,4,NoStem
martha,2,NoStem
previne,1,NoStem
interpretada,21,NoStem
interpretado,50,NoStem
indisciplina,1,NoStem
incomodou,1,NoStem
paralelas,3,NoStem
inocorre,12,NoStem
sofresse,2,NoStem
adquirentes,6,NoStem
agendamento,2,NoStem
disfruto,1,NoStem
775031,1,NoStem
delabary,5,NoStem
milreais,1,NoStem
scheler,1,NoStem
apreciar,243,NoStem
velozestráfegos,1,NoStem
inobstante,96,NoStem
201300224843,4,NoStem
reeducação,1,NoStem
amplio,1,NoStem
entrando,5,NoStem
amplia,4,NoStem
temerárias,1,NoStem
adminbistradoras,1,NoStem
levarmos,4,NoStem
1096244,1,NoStem
extintinvo,1,NoStem
corresponderiam,1,NoStem
conservado,2,NoStem
susomencionadas,4,NoStem
dupla,33,NoStem
representem,6,NoStem
expressões,15,NoStem
repúdio,5,NoStem
conservada,2,NoStem
colide,7,NoStem
201212100053,1,NoStem
anuncio,1,NoStem
rogação,6,NoStem
mangue,3,NoStem
colida,10,NoStem
profundas,4,NoStem
evolveram,1,NoStem
fiveleta,1,NoStem
futurologia,1,NoStem
deslembre,1,NoStem
fiduciária,113,NoStem
suas,1364,NoStem
embargar,7,NoStem
faustino,1,NoStem
metais,4,NoStem
embargam,1,NoStem
respaldaram,1,NoStem
urbanísticos,2,NoStem
contemplar,17,NoStem
fiduciário,35,NoStem
201511831,2,NoStem
contemplam,3,NoStem
suam,10,NoStem
civili,1,NoStem
theotônio,20,NoStem
civilc,1,NoStem
consumava,2,NoStem
inexpugnável,1,NoStem
36583,3,NoStem
405635,1,NoStem
70052486313,1,NoStem
contemplem,1,NoStem
civil5,1,NoStem
201212100027,1,NoStem
elétrica,126,NoStem
unilateralmente,47,NoStem
fórmulas,10,NoStem
tinta,2,NoStem
surgimento,37,NoStem
propensa,1,NoStem
elétrico,2,NoStem
josefa,66,NoStem
aquisitiva,12,NoStem
impagas,3,NoStem
joseff,1,NoStem
propenso,7,NoStem
limitada,234,NoStem
essinho,8,NoStem
relaçao,2,NoStem
circunscritas,1,NoStem
combustíveis,18,NoStem
calafell,2,NoStem
classic,2,NoStem
produção,392,NoStem
penalizar,10,NoStem
suco,2,NoStem
prende,9,NoStem
sacadas,1,NoStem
duplo,72,NoStem
limitado,39,NoStem
encorajá,1,NoStem
acusações,13,NoStem
imputando,21,NoStem
desentranhados,1,NoStem
metade,65,NoStem
representar,61,NoStem
perpetrou,7,NoStem
hugo,11,NoStem
parasitário,3,NoStem
representam,8,NoStem
congruentes,1,NoStem
fiscalização,77,NoStem
literalidade,23,NoStem
tânia,53,NoStem
contrapostas,1,NoStem
demostram,1,NoStem
parasitária,1,NoStem
putinha,1,NoStem
impulsioná,1,NoStem
sagrou,1,NoStem
caracterizariam,1,NoStem
enganar,1,NoStem
ajuizado,43,NoStem
motivação,166,NoStem
ofenderam,1,NoStem
emidio,9,NoStem
ilustríssima,1,NoStem
duplicata,25,NoStem
fundamentaçao,1,NoStem
ajuizada,493,NoStem
19991110202232,1,NoStem
inutiliza,1,NoStem
votou,11,NoStem
pedrada,4,NoStem
estandardizado,1,NoStem
inutilize,1,NoStem
extraordinárias,10,NoStem
exaurir,2,NoStem
pátios,1,NoStem
sliwka,1,NoStem
exauriu,4,NoStem
realçou,1,NoStem
foco,17,NoStem
classes,3,NoStem
interrogá,1,NoStem
cometera,2,NoStem
535iiicódigo,1,NoStem
200811201581,1,NoStem
levanta,4,NoStem
decaído,16,NoStem
solvidos,1,NoStem
obreira,5,NoStem
servível,1,NoStem
foca,3,NoStem
patrocinador,22,NoStem
totaliza,4,NoStem
patrocinados,1,NoStem
anuncia,3,NoStem
daiane,3,NoStem
672974,1,NoStem
resguarda,3,NoStem
obreiro,7,NoStem
despontar,1,NoStem
inegavelmente,18,NoStem
legitimo,1,NoStem
pecuniário,13,NoStem
despontam,2,NoStem
legitima,17,NoStem
3903,2,NoStem
racional,14,NoStem
interpondo,7,NoStem
3907,1,NoStem
nobre,68,NoStem
israel,4,NoStem
transmissores,12,NoStem
pecuniária,122,NoStem
prerrogativas,41,NoStem
atuarial,51,NoStem
inúmeros,63,NoStem
ontrato,1,NoStem
incontroverso,140,NoStem
subsídios,35,NoStem
severamente,8,NoStem
desposado,6,NoStem
patrocinadas,5,NoStem
1375562,1,NoStem
envie,1,NoStem
20070410120396apc,1,NoStem
eternizador,1,NoStem
envio,46,NoStem
noivos,1,NoStem
3915,1,NoStem
2011101788,1,NoStem
norioval,2,NoStem
resguardo,21,NoStem
diretriz,8,NoStem
txcredmes,1,NoStem
instrumento,1687,NoStem
impulsiona,4,NoStem
analisado,111,NoStem
renilson,1,NoStem
lilian,1,NoStem
inúmeras,46,NoStem
instrumenta,3,NoStem
analisada,182,NoStem
começou,58,NoStem
iludida,1,NoStem
201403895,1,NoStem
suja,1,NoStem
restem,5,NoStem
submersos,1,NoStem
3926,1,NoStem
perpetrar,4,NoStem
restei,14,NoStem
incontroversa,74,NoStem
manicure,1,NoStem
apreciou,25,NoStem
cretella,4,NoStem
647900,1,NoStem
3922,1,NoStem
positis,85,NoStem
suma,122,NoStem
fogo,238,NoStem
elucidado,3,NoStem
aparecido,4,NoStem
causariam,1,NoStem
sulz,1,NoStem
restar,115,NoStem
diac,1,NoStem
restam,41,NoStem
elucidada,10,NoStem
levantá,2,NoStem
subsumiu,1,NoStem
3936,1,NoStem
subsumir,2,NoStem
insignificantes,1,NoStem
foge,23,NoStem
dias,1360,NoStem
irlanda,1,NoStem
aparecida,242,NoStem
3931,1,NoStem
3932,1,NoStem
tornado,5,NoStem
temporais,3,NoStem
inquisidor,2,NoStem
regramento,68,NoStem
modifique,9,NoStem
reembolsada,1,NoStem
avariadas,1,NoStem
operacionais,9,NoStem
187283,1,NoStem
tornada,3,NoStem
19990710111463apc,1,NoStem
reembolsado,4,NoStem
2008203128,1,NoStem
gêmeas,1,NoStem
finaliza,6,NoStem
3945,3,NoStem
suspensãodos,1,NoStem
reanimação,1,NoStem
moderadamente,9,NoStem
bucomaxilar,1,NoStem
mousnier,1,NoStem
casados,2,NoStem
adoecendo,1,NoStem
aquisitivo,41,NoStem
2266º9,1,NoStem
pertecente,1,NoStem
lembremos,2,NoStem
inhame,5,NoStem
sunt,379,NoStem
psicólogos,1,NoStem
recreio,2,NoStem
adilma,2,NoStem
acolhido,123,NoStem
201120700753,1,NoStem
1305,2,NoStem
remedium,1,NoStem
imperatividade,1,NoStem
1301,1,NoStem
1300,1,NoStem
recorríveis,1,NoStem
faixa,42,NoStem
violência,210,NoStem
1307,1,NoStem
3966,1,NoStem
1306,1,NoStem
3967,1,NoStem
escoa,1,NoStem
degradar,1,NoStem
201300320688,1,NoStem
julgada,416,NoStem
merecedor,6,NoStem
3980,1,NoStem
reoac,1,NoStem
desistido,1,NoStem
amnese,1,NoStem
remédio,83,NoStem
1316,2,NoStem
0084470,1,NoStem
1315,2,NoStem
marcilene,1,NoStem
1314,1,NoStem
januário,1,NoStem
1312,1,NoStem
wandeley,1,NoStem
1310,1,NoStem
3971,1,NoStem
oitocentos,123,NoStem
ultrassonografia,2,NoStem
acolhida,223,NoStem
descortina,1,NoStem
usucapir,9,NoStem
engolindo,1,NoStem
david,8,NoStem
dies,16,NoStem
1319,1,NoStem
1318,1,NoStem
soltariam,1,NoStem
1317,1,NoStem
73518,1,NoStem
legíveis,2,NoStem
emídio,2,NoStem
datava,1,NoStem
3990,1,NoStem
rebate,9,NoStem
rebato,1,NoStem
controverter,2,NoStem
judicantes,3,NoStem
neverton,1,NoStem
633332,1,NoStem
897499,1,NoStem
desmantelar,1,NoStem
1322,1,NoStem
noção,28,NoStem
controverteu,2,NoStem
desferiu,17,NoStem
aforou,3,NoStem
julgado,4934,NoStem
diligenciou,9,NoStem
remata,1,NoStem
1329,2,NoStem
desferir,4,NoStem
digo,23,NoStem
sitio,1,NoStem
dispositio,3,NoStem
gizada,8,NoStem
árdua,8,NoStem
suso,13,NoStem
1341,3,NoStem
embaraçou,1,NoStem
abalroando,1,NoStem
embaraços,8,NoStem
ostensivo,11,NoStem
00721,1,NoStem
1338,2,NoStem
rendo,1,NoStem
fome,2,NoStem
equalizar,2,NoStem
1336,1,NoStem
cristina,60,NoStem
201400303107,2,NoStem
1335,1,NoStem
1332,2,NoStem
ultrapassá,1,NoStem
3993,1,NoStem
gente,9,NoStem
3997,3,NoStem
contestatório,2,NoStem
3999,1,NoStem
1339,1,NoStem
aa,7,NoStem
ab,125,NoStem
ac,165,NoStem
ad,265,NoStem
0625425,1,NoStem
colarinho,2,NoStem
ag,351,NoStem
madamus,1,NoStem
franqueando,1,NoStem
ai,111,NoStem
1352,2,NoStem
posterior,324,NoStem
correição,17,NoStem
rende,5,NoStem
al,30,NoStem
am,18,NoStem
an,1,NoStem
ao,19997,NoStem
renda,196,NoStem
huse,15,NoStem
ap,104,NoStem
diga,60,NoStem
c3,1,NoStem
1349,1,NoStem
impassíveis,1,NoStem
ar,63,NoStem
as,9180,NoStem
at,2,NoStem
afastou,67,NoStem
au,1,NoStem
av,16,NoStem
árduo,7,NoStem
genus,2,NoStem
reprovável,31,NoStem
repudiar,2,NoStem
grilhões,1,NoStem
credibilidade,42,NoStem
oneradas,1,NoStem
398v,1,NoStem
ba,49,NoStem
percorridas,3,NoStem
bb,1,NoStem
riscada,2,NoStem
bc,1,NoStem
sofrerem,5,NoStem
consumidoras,3,NoStem
farolândia,5,NoStem
elaborar,8,NoStem
gerall,1,NoStem
bm,1,NoStem
200245220425,1,NoStem
br,65,NoStem
1358,2,NoStem
133v,1,NoStem
apregoado,1,NoStem
farmacológicos,1,NoStem
bv,26,NoStem
importariam,1,NoStem
genro,7,NoStem
by,1,NoStem
1353,1,NoStem
titubeio,1,NoStem
501480,1,NoStem
dúbias,1,NoStem
consortes,2,NoStem
iniciará,7,NoStem
ca,2,NoStem
cb,27,NoStem
cc,260,NoStem
percepção,161,NoStem
cd,31,NoStem
sociológica,1,NoStem
ce,64,NoStem
cf,751,NoStem
consumado,48,NoStem
cg,7,NoStem
apregoada,1,NoStem
erardo,2,NoStem
tranquilize,2,NoStem
inglesa,1,NoStem
cm,2,NoStem
1371,1,NoStem
co,182,NoStem
cp,464,NoStem
cr,12,NoStem
00730,1,NoStem
renal,17,NoStem
ct,1,NoStem
amparar,34,NoStem
1369,2,NoStem
cv,11,NoStem
1367,1,NoStem
receberia,6,NoStem
amparam,1,NoStem
parcilamente,2,NoStem
1364,1,NoStem
cz,4,NoStem
centrais,1,NoStem
ostensiva,4,NoStem
subsumíveis,1,NoStem
encetado,1,NoStem
inconstitucional,224,NoStem
da,65132,NoStem
enorme,17,NoStem
dd,2,NoStem
de,149158,NoStem
70008442105,1,NoStem
auxílioacidente,3,NoStem
antenas,2,NoStem
df,317,NoStem
nutrial,5,NoStem
di,11,NoStem
ordemdenegada,2,NoStem
dj,1372,NoStem
ratificando,42,NoStem
fora,986,NoStem
dl,56,NoStem
1385,2,NoStem
mamuska,1,NoStem
dm,1,NoStem
1384,1,NoStem
do,86418,NoStem
ford,12,NoStem
f1,1,NoStem
acusada,47,NoStem
dp,5,NoStem
201401422,1,NoStem
1381,2,NoStem
dr,215,NoStem
levantaram,2,NoStem
du,5,NoStem
consumada,17,NoStem
favorem,3,NoStem
esposando,3,NoStem
ultrapasse,22,NoStem
sociológico,1,NoStem
recorram,1,NoStem
ultrapassa,39,NoStem
favores,2,NoStem
irineu,3,NoStem
eb,1,NoStem
ec,149,NoStem
ed,441,NoStem
protestados,2,NoStem
nutum,4,NoStem
ef,1,NoStem
queimadura,1,NoStem
eg,53,NoStem
desabastecimento,12,NoStem
obstrutiva,1,NoStem
abundância,1,NoStem
ei,12,NoStem
econômicos,68,NoStem
309937,1,NoStem
el,3,NoStem
em,42214,NoStem
en,2,NoStem
visibilidade,5,NoStem
1395,1,NoStem
eo,1,NoStem
ep,2,NoStem
1393,2,NoStem
aí,81,NoStem
1392,2,NoStem
arrematar,1,NoStem
antecedência,7,NoStem
es,82,NoStem
qopm,2,NoStem
et,2,NoStem
eu,83,NoStem
faltante,12,NoStem
ev,1,NoStem
ex,472,NoStem
muzzi,1,NoStem
1387,1,NoStem
duplicada,1,NoStem
sublocação,1,NoStem
aloysio,1,NoStem
aqual,1,NoStem
reconvocada,2,NoStem
acusado,847,NoStem
bá,1,NoStem
interrupções,2,NoStem
gilvaneide,1,NoStem
fi,2,NoStem
00707,1,NoStem
omissão,1606,NoStem
fl,1595,NoStem
fm,6,NoStem
pensam,2,NoStem
201401448,1,NoStem
inexigível,10,NoStem
pensao,2,NoStem
pensar,57,NoStem
fs,2,NoStem
preocupações,2,NoStem
instituída,32,NoStem
favorda,1,NoStem
annacy,2,NoStem
emitido,53,NoStem
sofreria,2,NoStem
densidade,2,NoStem
enganou,1,NoStem
1397,1,NoStem
inexistissem,1,NoStem
instituído,35,NoStem
ajuizara,3,NoStem
cá,4,NoStem
feridos,2,NoStem
mostrando,50,NoStem
forz,1,NoStem
gj,2,NoStem
dolinha,1,NoStem
consórios,2,NoStem
chateações,2,NoStem
gm,9,NoStem
gn,14,NoStem
go,43,NoStem
itauleasing,3,NoStem
gs,5,NoStem
gerais,142,NoStem
có,1,NoStem
viana,15,NoStem
arguindo,8,NoStem
banalização,4,NoStem
h360,1,NoStem
foro,92,NoStem
inócuos,2,NoStem
restou,851,NoStem
ha,8,NoStem
hc,300,NoStem
peritoneais,1,NoStem
condições,910,NoStem
tanque,3,NoStem
hd,1,NoStem
dá,190,NoStem
he,2,NoStem
reprovabilidade,54,NoStem
marquinhos,5,NoStem
nº0638,1,NoStem
votar,3,NoStem
decerto,6,NoStem
tecidos,2,NoStem
receberam,15,NoStem
pensou,7,NoStem
sindicabilidade,4,NoStem
tarcizio,1,NoStem
dê,75,NoStem
hs,4,NoStem
recorrer,119,NoStem
consumeiristas,4,NoStem
ingressando,1,NoStem
recorreu,37,NoStem
70025538570,1,NoStem
ia,80,NoStem
ic,62,NoStem
recorrem,2,NoStem
https,3,NoStem
id,1,NoStem
10137,1,NoStem
ii,3000,NoStem
nº20159638,1,NoStem
subdelegados,2,NoStem
il,3,NoStem
couber,34,NoStem
im,1,NoStem
in,2675,NoStem
ip,2,NoStem
corroborem,7,NoStem
ir,48,NoStem
dino,1,NoStem
is,1,NoStem
00793,1,NoStem
promulgar,2,NoStem
iv,1417,NoStem
ix,189,NoStem
acidente,654,NoStem
22128,1,NoStem
apenando,1,NoStem
foto,14,NoStem
acirrada,2,NoStem
1037788,2,NoStem
jb,2,NoStem
jc,1,NoStem
1050747,3,NoStem
jf,1,NoStem
adminículo,3,NoStem
impenhorabilidade,56,NoStem
parâmetros,230,NoStem
sítio,16,NoStem
fé,453,NoStem
jo,1,NoStem
jr,32,NoStem
imunes,2,NoStem
l5,1,NoStem
votos,313,NoStem
jw,4,NoStem
gerada,7,NoStem
enquadrado,11,NoStem
dissecar,2,NoStem
regularizado,2,NoStem
ka,1,NoStem
dire,1,NoStem
atinjam,2,NoStem
kb,1,NoStem
201310700938,3,NoStem
kg,5,NoStem
regularizada,3,NoStem
eternização,7,NoStem
ki,2,NoStem
gerado,17,NoStem
advertiu,4,NoStem
km,15,NoStem
